device_id,cpu,cpu_best,cpu_level,cpu_desc,front_pix,front_pix_best,front_pix_level,front_pix_desc,back_pix,back_pix_level,back_pix_desc,back_pix_best,ram,ram_best,ram_level,ram_desc,battery,battery_best,battery_level,battery_desc,screen,screen_best,screen_level,screen_desc,res_ratio,res_ratio_best,res_ratio_level,res_ratio_desc
1436121,高通 骁龙680,骁龙8 Gen3,0,"",1.08亿像素,8000万,6.78,普通级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1436219,,,,,5000万像素,8000万,75.7,高清级像素,500万像素,5.19,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.52英寸,8.3英寸,32.71,需双手打字,1600*720px,3840*2160,10.74,720P普清
1436272,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4500mAh,"",48.05,大电池,6.36英寸,8.3英寸,16.58,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1436273,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.36英寸,8.3英寸,16.58,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1436274,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.36英寸,8.3英寸,16.58,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1436275,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4820mAh,"",61.42,大电池,6.73英寸,8.3英寸,74.05,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1436276,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4820mAh,"",61.42,大电池,6.73英寸,8.3英寸,74.05,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1436277,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4820mAh,"",61.42,大电池,6.73英寸,8.3英寸,74.05,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1436284,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4500mAh,"",48.05,大电池,6.36英寸,8.3英寸,16.58,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1436673,三星 Exynos 1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4600mAh,"",53.47,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1436792,联发科 天玑 700 5G 移动平台,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1436793,联发科 天玑 700 5G 移动平台,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1436794,联发科 天玑 700 5G 移动平台,骁龙8 Gen3,0,"",1300万像素,8000万,0,高清级像素,500万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1436800,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4400mAh,"",33.19,大电池,6.74英寸,8.3英寸,76.33,需双手打字,2520x1080像素,3840*2160,68.37,1080P高清
1436946,天玑810,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,800万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.6英寸,8.3英寸,46.45,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1437086,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4520mAh,"",49.34,大电池,7.1英寸,8.3英寸,96.15,需双手打字,1920x1792px,3840*2160,82.17,2K超清
1437089,联发科 天玑9000+,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4300mAh,"",28.99,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2520x1080px,3840*2160,68.37,1080P高清
1437090,联发科 天玑9000+,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4300mAh,"",28.99,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2520x1080px,3840*2160,68.37,1080P高清
1437091,高通 骁龙888+,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,3200万像素,95.5,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4400mAh,"",33.19,大电池,6.55英寸,8.3英寸,37.9,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1437092,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,6000万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1437093,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,6000万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1437101,天玑810,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,800万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.6英寸,8.3英寸,46.45,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1437127,联发科 天玑700,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,800万像素,24.58,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.56英寸,8.3英寸,39.92,需双手打字,1612x720px,3840*2160,11.4,720P普清
1437735,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1437740,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1437741,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",1.6亿像素,8000万,0,普通级像素,3200万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438121,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1438122,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1438123,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1438124,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1438214,,,,,,,,,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,,,,,,,,,,,,
1438320,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4800mAh,"",60.59,大电池,8.03英寸,8.3英寸,0,需双手打字,2160x1916像素,3840*2160,89.07,2K超清
1438332,高通 骁龙8 Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1438554,高通 骁龙870,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,5000万像素,99,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4600mAh,"",53.47,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438555,高通 骁龙870,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,5000万像素,99,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438556,高通 骁龙870,骁龙8 Gen3,0,"",6400万像素,8000万,99.76,高清级像素,5000万像素,99,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438558,联发科 天玑8200,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,5000万像素,99,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438559,三星 Exynos 1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4600mAh,"",53.47,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438560,三星 Exynos 1080,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,4600mAh,"",53.47,大电池,6.62英寸,8.3英寸,48.24,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438634,高通 骁龙778G,骁龙8 Gen3,0,"",1亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438706,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,6000mAh,"",98.67,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1438707,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,6000mAh,"",98.67,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1438708,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1438709,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.8英寸,8.3英寸,91.41,需双手打字,2480x1116px,3840*2160,70.93,1080P高清
1438716,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",5400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4800mAh,"",60.59,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1438746,高通 骁龙8 Gen2 for Galaxy （4nm）,骁龙8 Gen3,0,"",1200万像素,8000万,0,高清级像素,1000万像素,0,普通级像素,6000万,8GB,24G,65.04,游戏运行良好,3700mAh,"",9.02,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2640x1080px,3840*2160,72.33,1080P高清
1438747,高通 骁龙8 Gen2 for Galaxy （4nm）,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1000万像素,0,普通级像素,6000万,12GB,24G,89.35,游戏运行良好,4400mAh,"",33.19,大电池,7.6英寸,8.3英寸,97.16,需双手打字,2176x1812px,3840*2160,88.41,2K超清
1438784,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438785,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438786,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438787,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438788,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438789,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438790,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438791,高通 骁龙8+ Gen1（降频版）,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438792,联发科 天玑8200,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,2000万像素,78.11,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438793,联发科 天玑8200,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438794,联发科 天玑8200,骁龙8 Gen3,0,"",4800万像素,8000万,58.25,高清级像素,2000万像素,78.11,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5500mAh,"",94.09,大电池,6.67英寸,8.3英寸,63.44,需双手打字,3200x1440px,3840*2160,96.86,2K超清
1438885,高通 骁龙778G,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,4600mAh,"",53.47,大电池,6.7英寸,8.3英寸,71.99,需双手打字,2412x1080px,3840*2160,64.19,1080P高清
1438886,联发科 天玑8200,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4600mAh,"",53.47,大电池,6.74英寸,8.3英寸,76.33,需双手打字,2772x1240px,3840*2160,81.9,1080P高清
1438887,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,3200万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,4700mAh,"",57.26,大电池,6.74英寸,8.3英寸,76.33,需双手打字,2772x1240px,3840*2160,81.9,1080P高清
1438917,高通 骁龙778G,骁龙8 Gen3,0,"",1亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,8GB,24G,65.04,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1438918,高通 骁龙778G,骁龙8 Gen3,0,"",1亿像素,8000万,0,普通级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1439143,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1439144,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1439145,高通 骁龙8+ Gen1,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,1600万像素,68.04,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.78英寸,8.3英寸,86.56,需双手打字,2400x1080px,3840*2160,58.41,1080P高清
1439826,联发科 天玑1300,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,6GB,24G,27.94,游戏运行良好,6000mAh,"",98.67,大电池,6.58英寸,8.3英寸,43.5,需双手打字,2408x1080px,3840*2160,60.93,1080P高清
1439918,联发科 天玑700,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,500万像素,5.19,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1439919,联发科 天玑700,骁龙8 Gen3,0,"",1300万像素,8000万,24.84,高清级像素,500万像素,5.19,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.51英寸,8.3英寸,31.55,需双手打字,1600x720px,3840*2160,10.74,720P普清
1439940,联发科 Helio G85,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,500万像素,5.19,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.71英寸,8.3英寸,72.11,需双手打字,1650x720px,3840*2160,11.63,720P普清
1439941,联发科 Helio G85,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,500万像素,5.19,普通级像素,6000万,4GB,24G,13.4,游戏运行良好,5000mAh,"",87.08,大电池,6.71英寸,8.3英寸,72.11,需双手打字,1650x720px,3840*2160,11.63,720P普清
1439942,联发科 Helio G85,骁龙8 Gen3,0,"",5000万像素,8000万,75.7,高清级像素,500万像素,5.19,普通级像素,6000万,6GB,24G,27.94,游戏运行良好,5000mAh,"",87.08,大电池,6.71英寸,8.3英寸,72.11,需双手打字,1650x720px,3840*2160,11.63,720P普清
1439954,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",6400万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,12GB,24G,89.35,游戏运行良好,5000mAh,"",87.08,大电池,6.67英寸,8.3英寸,63.44,需双手打字,2400x1080像素,3840*2160,58.41,1080P高清
1440089,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
1440090,高通 骁龙8 Gen2,骁龙8 Gen3,0,"",5000万像素,8000万,0,高清级像素,1600万像素,0,高清级像素,6000万,16GB,24G,98.3,游戏运行良好,5000mAh,"",87.08,大电池,6.7英寸,8.3英寸,71.99,需双手打字,3216x1440px,3840*2160,98.29,2K超清
